index,Date,Retrieval Time (ms),Type,Size (Bytes)
0,Tue Jun 13 2023 20:18:20,6.3086,string,4096
7,Tue Jun 13 2023 20:31:09,7.4505,string,4096
14,Tue Jun 13 2023 20:54:27,6.1552,string,4096
21,Tue Jun 13 2023 20:59:03,5.4395,string,4096
28,Tue Jun 13 2023 21:00:05,5.408,string,4096
35,Tue Jun 13 2023 21:12:29,35.9139,string,4096
49,Tue Jun 13 2023 21:14:09,33.3532,string,4096
56,Tue Jun 13 2023 21:16:26,34.5087,string,4096
63,Tue Jun 13 2023 21:17:34,3.1127,string,4096
70,Tue Jun 13 2023 21:23:28,3.6319,string,4096
77,Tue Jun 13 2023 21:24:00,4.3929,string,4096
84,Tue Jun 13 2023 21:25:03,47.5832,string,4096
91,Tue Jun 13 2023 21:27:12,6.3343,string,4096
110,Sun Jun 18 2023 22:36:38,2.8578,string,4096
117,Sun Jun 18 2023 22:37:27,2.4634,string,4096
124,Sun Jun 18 2023 23:13:04,36.2296,string,4096
131,Sun Jun 18 2023 23:13:32,32.4678,string,4096
138,Sun Jun 18 2023 23:14:57,40.9833,string,4096
145,Sun Jun 18 2023 23:15:41,32.1596,string,4096
152,Sun Jun 18 2023 23:16:28,3.2827,string,4096
159,Tue Jun 13 2023 21:34:09,32.0394,string,4096
166,Tue Jun 13 2023 21:34:39,31.9314,string,4096
173,Tue Jun 13 2023 21:35:42,33.2049,string,4096
180,Tue Jun 13 2023 21:37:55,34.9231,string,4096
187,Tue Jun 13 2023 21:39:02,33.8824,string,4096
194,Tue Jun 13 2023 21:44:56,2.8673,string,4096
201,Tue Jun 13 2023 21:45:27,3.3068,string,4096
208,Tue Jun 13 2023 21:46:25,33.0062,string,4096
215,Tue Jun 13 2023 21:48:31,5.3009,string,4096
222,Tue Jun 13 2023 21:49:38,32.0538,string,4096
229,Sun Jun 18 2023 22:43:01,3.3264,string,4096
236,Sun Jun 18 2023 22:43:36,2.7688,string,4096
243,Sun Jun 18 2023 22:45:07,4.5118,string,4096
250,Sun Jun 18 2023 22:45:52,2.8968,string,4096
257,Sun Jun 18 2023 22:46:40,32.1916,string,4096
264,Tue Jun 13 2023 22:16:44,3.2572,string,4096
271,Tue Jun 13 2023 22:17:12,2.7067,string,4096
278,Tue Jun 13 2023 22:18:13,3.1985,string,4096
285,Tue Jun 13 2023 22:20:18,5.8863,string,4096
292,Tue Jun 13 2023 22:21:24,47.8359,string,4096
299,Tue Jun 13 2023 22:27:15,47.6775,string,4096
306,Tue Jun 13 2023 22:27:43,32.4952,string,4096
313,Tue Jun 13 2023 22:28:46,32.0618,string,4096
320,Tue Jun 13 2023 22:30:52,33.8507,string,4096
327,Tue Jun 13 2023 22:31:58,32.1499,string,4096
334,Sun Jun 18 2023 23:01:26,2.4147,string,4096
341,Sun Jun 18 2023 23:02:00,3.2072,string,4096
348,Sun Jun 18 2023 23:03:34,33.7995,string,4096
355,Sun Jun 18 2023 23:04:17,3.1498,string,4096
362,Sun Jun 18 2023 23:05:04,32.1488,string,4096
369,Tue Jun 13 2023 21:55:30,31.6258,string,4096
376,Tue Jun 13 2023 21:56:00,61.3082,string,4096
383,Tue Jun 13 2023 21:57:05,8.7491,string,4096
390,Tue Jun 13 2023 21:59:08,35.9588,string,4096
397,Tue Jun 13 2023 22:00:12,32.0108,string,4096
404,Tue Jun 13 2023 22:06:05,3.6867,string,4096
411,Tue Jun 13 2023 22:06:35,31.9075,string,4096
418,Tue Jun 13 2023 22:07:41,3.177,string,4096
425,Tue Jun 13 2023 22:09:45,5.758,string,4096
439,Sun Jun 18 2023 22:52:14,31.7034,string,4096
446,Sun Jun 18 2023 22:52:49,2.9004,string,4096
453,Sun Jun 18 2023 22:54:19,4.5229,string,4096
460,Sun Jun 18 2023 22:55:01,2.7404,string,4096
467,Sun Jun 18 2023 22:55:49,32.0242,string,4096
1,Tue Jun 13 2023 20:18:20,239.0163,string,16384
8,Tue Jun 13 2023 20:31:09,6.0654,string,16384
15,Tue Jun 13 2023 20:54:27,61.0559,string,16384
22,Tue Jun 13 2023 20:59:03,3.5999,string,16384
29,Tue Jun 13 2023 21:00:05,3.3751,string,16384
36,Tue Jun 13 2023 21:12:29,75.0362,string,16384
43,Tue Jun 13 2023 21:13:05,32.23,string,16384
50,Tue Jun 13 2023 21:14:09,74.3464,string,16384
57,Tue Jun 13 2023 21:16:27,257.6732,string,16384
64,Tue Jun 13 2023 21:17:34,60.5516,string,16384
71,Tue Jun 13 2023 21:23:28,76.8028,string,16384
78,Tue Jun 13 2023 21:24:00,61.5001,string,16384
85,Tue Jun 13 2023 21:25:03,90.1787,string,16384
92,Tue Jun 13 2023 21:27:12,61.6854,string,16384
99,Tue Jun 13 2023 21:28:16,257.5557,string,16384
111,Sun Jun 18 2023 22:36:38,59.3931,string,16384
118,Sun Jun 18 2023 22:37:27,36.54,string,16384
125,Sun Jun 18 2023 23:13:04,263.1026,string,16384
132,Sun Jun 18 2023 23:13:33,515.843,string,16384
139,Sun Jun 18 2023 23:14:57,60.3188,string,16384
146,Sun Jun 18 2023 23:15:41,287.4423,string,16384
153,Sun Jun 18 2023 23:16:28,32.0405,string,16384
160,Tue Jun 13 2023 21:34:09,62.4386,string,16384
167,Tue Jun 13 2023 21:34:39,31.1824,string,16384
174,Tue Jun 13 2023 21:35:42,60.5101,string,16384
181,Tue Jun 13 2023 21:37:55,32.8305,string,16384
188,Tue Jun 13 2023 21:39:02,60.3867,string,16384
195,Tue Jun 13 2023 21:44:56,91.6203,string,16384
202,Tue Jun 13 2023 21:45:27,68.2755,string,16384
209,Tue Jun 13 2023 21:46:26,490.5378,string,16384
216,Tue Jun 13 2023 21:48:31,60.3508,string,16384
223,Tue Jun 13 2023 21:49:38,60.5998,string,16384
230,Sun Jun 18 2023 22:43:01,59.7045,string,16384
237,Sun Jun 18 2023 22:43:37,286.1167,string,16384
244,Sun Jun 18 2023 22:45:07,61.6925,string,16384
251,Sun Jun 18 2023 22:45:52,31.2794,string,16384
258,Sun Jun 18 2023 22:46:40,270.586,string,16384
265,Tue Jun 13 2023 22:16:44,62.5193,string,16384
272,Tue Jun 13 2023 22:17:12,60.773,string,16384
279,Tue Jun 13 2023 22:18:13,255.6534,string,16384
286,Tue Jun 13 2023 22:20:19,264.3174,string,16384
293,Tue Jun 13 2023 22:21:24,31.9578,string,16384
300,Tue Jun 13 2023 22:27:15,76.0169,string,16384
307,Tue Jun 13 2023 22:27:43,75.698,string,16384
314,Tue Jun 13 2023 22:28:46,292.3595,string,16384
321,Tue Jun 13 2023 22:30:52,262.1848,string,16384
328,Tue Jun 13 2023 22:31:58,75.7023,string,16384
335,Sun Jun 18 2023 23:01:26,31.697,string,16384
342,Sun Jun 18 2023 23:02:01,295.8284,string,16384
349,Sun Jun 18 2023 23:03:34,61.7875,string,16384
356,Sun Jun 18 2023 23:04:17,32.1805,string,16384
363,Sun Jun 18 2023 23:05:04,60.0696,string,16384
370,Tue Jun 13 2023 21:55:30,59.739,string,16384
377,Tue Jun 13 2023 21:56:00,61.0036,string,16384
384,Tue Jun 13 2023 21:57:06,78.026,string,16384
391,Tue Jun 13 2023 21:59:09,479.2272,string,16384
398,Tue Jun 13 2023 22:00:13,76.4224,string,16384
405,Tue Jun 13 2023 22:06:05,61.9301,string,16384
412,Tue Jun 13 2023 22:06:35,119.1597,string,16384
419,Tue Jun 13 2023 22:07:41,75.7048,string,16384
426,Tue Jun 13 2023 22:09:46,228.0265,string,16384
433,Tue Jun 13 2023 22:10:49,268.4518,string,16384
440,Sun Jun 18 2023 22:52:14,32.8718,string,16384
447,Sun Jun 18 2023 22:52:49,294.0055,string,16384
454,Sun Jun 18 2023 22:54:19,483.3355,string,16384
461,Sun Jun 18 2023 22:55:01,30.2485,string,16384
468,Sun Jun 18 2023 22:55:49,59.5733,string,16384
37,Tue Jun 13 2023 21:12:30,238.8979,string,65536
44,Tue Jun 13 2023 21:13:06,269.4957,string,65536
51,Tue Jun 13 2023 21:14:09,361.5409,string,65536
58,Tue Jun 13 2023 21:16:27,261.3833,string,65536
72,Tue Jun 13 2023 21:23:29,345.0247,string,65536
86,Tue Jun 13 2023 21:25:03,267.2251,string,65536
93,Tue Jun 13 2023 21:27:12,267.3845,string,65536
100,Tue Jun 13 2023 21:28:16,265.4271,string,65536
126,Sun Jun 18 2023 23:13:04,302.6367,string,65536
133,Sun Jun 18 2023 23:13:33,264.4056,string,65536
147,Sun Jun 18 2023 23:15:42,299.3348,string,65536
154,Sun Jun 18 2023 23:16:28,291.7807,string,65536
161,Tue Jun 13 2023 21:34:09,262.7264,string,65536
175,Tue Jun 13 2023 21:35:43,274.1844,string,65536
182,Tue Jun 13 2023 21:37:56,242.0381,string,65536
189,Tue Jun 13 2023 21:39:03,233.8589,string,65536
203,Tue Jun 13 2023 21:45:28,370.7853,string,65536
224,Tue Jun 13 2023 21:49:38,377.6102,string,65536
238,Sun Jun 18 2023 22:43:37,258.4167,string,65536
245,Sun Jun 18 2023 22:45:08,296.8198,string,65536
252,Sun Jun 18 2023 22:45:52,264.6075,string,65536
280,Tue Jun 13 2023 22:18:14,254.0091,string,65536
294,Tue Jun 13 2023 22:21:24,299.7608,string,65536
315,Tue Jun 13 2023 22:28:47,270.951,string,65536
322,Tue Jun 13 2023 22:30:53,271.104,string,65536
343,Sun Jun 18 2023 23:02:01,289.3878,string,65536
350,Sun Jun 18 2023 23:03:34,288.7028,string,65536
364,Sun Jun 18 2023 23:05:05,267.9562,string,65536
371,Tue Jun 13 2023 21:55:31,257.8711,string,65536
385,Tue Jun 13 2023 21:57:06,237.0528,string,65536
399,Tue Jun 13 2023 22:00:13,266.1458,string,65536
406,Tue Jun 13 2023 22:06:05,239.5105,string,65536
413,Tue Jun 13 2023 22:06:35,268.9002,string,65536
420,Tue Jun 13 2023 22:07:41,235.6071,string,65536
427,Tue Jun 13 2023 22:09:46,226.6926,string,65536
434,Tue Jun 13 2023 22:10:49,278.6387,string,65536
455,Sun Jun 18 2023 22:54:20,270.0646,string,65536
462,Sun Jun 18 2023 22:55:01,266.797,string,65536
469,Sun Jun 18 2023 22:55:49,301.5843,string,65536
3,Tue Jun 13 2023 20:18:21,276.7884,string,262144
17,Tue Jun 13 2023 20:54:27,361.7032,string,262144
38,Tue Jun 13 2023 21:12:30,577.748,string,262144
52,Tue Jun 13 2023 21:14:09,280.2775,string,262144
59,Tue Jun 13 2023 21:16:27,261.4446,string,262144
66,Tue Jun 13 2023 21:17:35,390.7191,string,262144
73,Tue Jun 13 2023 21:23:29,281.1593,string,262144
80,Tue Jun 13 2023 21:24:01,365.1212,string,262144
87,Tue Jun 13 2023 21:25:03,371.8098,string,262144
94,Tue Jun 13 2023 21:27:13,274.5219,string,262144
101,Tue Jun 13 2023 21:28:16,230.8232,string,262144
113,Sun Jun 18 2023 22:36:39,419.3393,string,262144
134,Sun Jun 18 2023 23:13:33,266.8163,string,262144
141,Sun Jun 18 2023 23:14:58,539.0667,string,262144
148,Sun Jun 18 2023 23:15:42,418.2437,string,262144
155,Sun Jun 18 2023 23:16:29,544.2936,string,262144
162,Tue Jun 13 2023 21:34:09,238.1192,string,262144
169,Tue Jun 13 2023 21:34:40,361.1422,string,262144
176,Tue Jun 13 2023 21:35:43,253.4941,string,262144
183,Tue Jun 13 2023 21:37:56,281.1678,string,262144
190,Tue Jun 13 2023 21:39:03,235.7674,string,262144
197,Tue Jun 13 2023 21:44:57,387.7618,string,262144
204,Tue Jun 13 2023 21:45:28,260.8246,string,262144
211,Tue Jun 13 2023 21:46:26,281.8274,string,262144
218,Tue Jun 13 2023 21:48:32,345.0686,string,262144
225,Tue Jun 13 2023 21:49:39,245.1523,string,262144
246,Sun Jun 18 2023 22:45:08,708.2187,string,262144
253,Sun Jun 18 2023 22:45:53,420.3693,string,262144
260,Sun Jun 18 2023 22:46:41,269.7863,string,262144
267,Tue Jun 13 2023 22:16:44,394.585,string,262144
274,Tue Jun 13 2023 22:17:12,348.4473,string,262144
281,Tue Jun 13 2023 22:18:14,249.1235,string,262144
288,Tue Jun 13 2023 22:20:19,345.3852,string,262144
295,Tue Jun 13 2023 22:21:25,377.34,string,262144
302,Tue Jun 13 2023 22:27:16,368.3118,string,262144
309,Tue Jun 13 2023 22:27:44,510.4163,string,262144
316,Tue Jun 13 2023 22:28:47,412.3151,string,262144
323,Tue Jun 13 2023 22:30:53,373.7509,string,262144
330,Tue Jun 13 2023 22:31:59,524.8424,string,262144
337,Sun Jun 18 2023 23:01:26,408.0497,string,262144
344,Sun Jun 18 2023 23:02:01,295.8613,string,262144
351,Sun Jun 18 2023 23:03:35,524.9488,string,262144
358,Sun Jun 18 2023 23:04:18,301.8246,string,262144
365,Sun Jun 18 2023 23:05:05,567.2939,string,262144
372,Tue Jun 13 2023 21:55:31,378.8853,string,262144
379,Tue Jun 13 2023 21:56:01,594.6445,string,262144
386,Tue Jun 13 2023 21:57:06,391.1742,string,262144
393,Tue Jun 13 2023 21:59:09,273.9293,string,262144
400,Tue Jun 13 2023 22:00:13,385.7013,string,262144
407,Tue Jun 13 2023 22:06:05,476.0003,string,262144
414,Tue Jun 13 2023 22:06:36,270.906,string,262144
421,Tue Jun 13 2023 22:07:41,364.0082,string,262144
428,Tue Jun 13 2023 22:09:46,264.2753,string,262144
435,Tue Jun 13 2023 22:10:50,365.3093,string,262144
442,Sun Jun 18 2023 22:52:15,390.5754,string,262144
449,Sun Jun 18 2023 22:52:50,552.865,string,262144
456,Sun Jun 18 2023 22:54:20,299.7995,string,262144
463,Sun Jun 18 2023 22:55:01,581.6683,string,262144
470,Sun Jun 18 2023 22:55:49,272.7579,string,262144
4,Tue Jun 13 2023 20:18:21,763.9871,string,1048576
18,Tue Jun 13 2023 20:54:28,1069.1053,string,1048576
39,Tue Jun 13 2023 21:12:31,991.1655,string,1048576
46,Tue Jun 13 2023 21:13:08,1520.3753,string,1048576
53,Tue Jun 13 2023 21:14:10,675.3184,string,1048576
60,Tue Jun 13 2023 21:16:28,760.5957,string,1048576
67,Tue Jun 13 2023 21:17:36,803.4769,string,1048576
74,Tue Jun 13 2023 21:23:30,778.6642,string,1048576
81,Tue Jun 13 2023 21:24:02,932.4988,string,1048576
88,Tue Jun 13 2023 21:25:04,819.5934,string,1048576
95,Tue Jun 13 2023 21:27:13,768.0905,string,1048576
102,Tue Jun 13 2023 21:28:17,748.8485,string,1048576
114,Sun Jun 18 2023 22:36:41,1356.9915,string,1048576
121,Sun Jun 18 2023 22:37:29,1069.5229,string,1048576
128,Sun Jun 18 2023 23:13:06,949.6362,string,1048576
135,Sun Jun 18 2023 23:13:34,991.099,string,1048576
142,Sun Jun 18 2023 23:14:59,1517.9931,string,1048576
149,Sun Jun 18 2023 23:15:43,1230.747,string,1048576
156,Sun Jun 18 2023 23:16:30,818.3056,string,1048576
163,Tue Jun 13 2023 21:34:10,852.5943,string,1048576
170,Tue Jun 13 2023 21:34:41,1391.5127,string,1048576
177,Tue Jun 13 2023 21:35:44,1095.7093,string,1048576
184,Tue Jun 13 2023 21:37:57,941.8229,string,1048576
191,Tue Jun 13 2023 21:39:04,890.7809,string,1048576
198,Tue Jun 13 2023 21:44:58,1288.4759,string,1048576
205,Tue Jun 13 2023 21:45:29,778.7022,string,1048576
212,Tue Jun 13 2023 21:46:27,1000.029,string,1048576
219,Tue Jun 13 2023 21:48:33,1101.0767,string,1048576
226,Tue Jun 13 2023 21:49:40,1232.9253,string,1048576
233,Sun Jun 18 2023 22:43:04,1423.7908,string,1048576
240,Sun Jun 18 2023 22:43:39,1082.2182,string,1048576
247,Sun Jun 18 2023 22:45:10,1050.0511,string,1048576
254,Sun Jun 18 2023 22:45:54,1679.8354,string,1048576
261,Sun Jun 18 2023 22:46:42,1251.2034,string,1048576
268,Tue Jun 13 2023 22:16:45,793.2071,string,1048576
275,Tue Jun 13 2023 22:17:13,759.0274,string,1048576
282,Tue Jun 13 2023 22:18:15,841.3838,string,1048576
289,Tue Jun 13 2023 22:20:20,880.4357,string,1048576
296,Tue Jun 13 2023 22:21:26,1202.1746,string,1048576
303,Tue Jun 13 2023 22:27:17,1055.5957,string,1048576
310,Tue Jun 13 2023 22:27:45,896.4881,string,1048576
317,Tue Jun 13 2023 22:28:48,831.1508,string,1048576
324,Tue Jun 13 2023 22:30:54,798.5103,string,1048576
331,Tue Jun 13 2023 22:32:00,1209.5343,string,1048576
338,Sun Jun 18 2023 23:01:27,1160.9511,string,1048576
345,Sun Jun 18 2023 23:02:02,859.5478,string,1048576
352,Sun Jun 18 2023 23:03:36,1327.5097,string,1048576
359,Sun Jun 18 2023 23:04:19,1170.1501,string,1048576
366,Sun Jun 18 2023 23:05:07,1317.8892,string,1048576
373,Tue Jun 13 2023 21:55:32,769.2853,string,1048576
380,Tue Jun 13 2023 21:56:02,1033.6908,string,1048576
387,Tue Jun 13 2023 21:57:07,894.9394,string,1048576
394,Tue Jun 13 2023 21:59:10,961.7985,string,1048576
401,Tue Jun 13 2023 22:00:14,718.3146,string,1048576
408,Tue Jun 13 2023 22:06:06,918.7518,string,1048576
415,Tue Jun 13 2023 22:06:36,785.1006,string,1048576
422,Tue Jun 13 2023 22:07:42,767.4119,string,1048576
429,Tue Jun 13 2023 22:09:47,1077.1276,string,1048576
436,Tue Jun 13 2023 22:10:51,1035.9266,string,1048576
443,Sun Jun 18 2023 22:52:17,1379.6243,string,1048576
450,Sun Jun 18 2023 22:52:51,1155.4477,string,1048576
457,Sun Jun 18 2023 22:54:21,1428.4946,string,1048576
464,Sun Jun 18 2023 22:55:03,1087.7016,string,1048576
471,Sun Jun 18 2023 22:55:50,863.0227,string,1048576
5,Tue Jun 13 2023 20:18:24,2685.51,string,4194304
19,Tue Jun 13 2023 20:54:32,4002.7281,string,4194304
40,Tue Jun 13 2023 21:12:34,2513.1185,string,4194304
47,Tue Jun 13 2023 21:13:11,3264.6521,string,4194304
54,Tue Jun 13 2023 21:14:13,2758.6055,string,4194304
61,Tue Jun 13 2023 21:16:30,2585.3338,string,4194304
68,Tue Jun 13 2023 21:17:38,2431.0923,string,4194304
75,Tue Jun 13 2023 21:23:32,2593.5321,string,4194304
82,Tue Jun 13 2023 21:24:05,2952.5556,string,4194304
89,Tue Jun 13 2023 21:25:07,3093.7211,string,4194304
96,Tue Jun 13 2023 21:27:16,2944.2973,string,4194304
103,Tue Jun 13 2023 21:28:20,2392.8287,string,4194304
106,Sun Jun 18 2023 22:22:28,3969.3921,string,4194304
108,Sun Jun 18 2023 22:35:59,4112.9412,string,4194304
115,Sun Jun 18 2023 22:36:44,3683.1571,string,4194304
129,Sun Jun 18 2023 23:13:09,3368.7424,string,4194304
136,Sun Jun 18 2023 23:13:37,2598.1702,string,4194304
143,Sun Jun 18 2023 23:15:02,3155.3053,string,4194304
150,Sun Jun 18 2023 23:15:47,3774.0289,string,4194304
157,Sun Jun 18 2023 23:16:34,3753.5764,string,4194304
164,Tue Jun 13 2023 21:34:12,2165.56,string,4194304
171,Tue Jun 13 2023 21:34:44,3024.2494,string,4194304
185,Tue Jun 13 2023 21:37:59,2513.7953,string,4194304
192,Tue Jun 13 2023 21:39:06,2225.8755,string,4194304
199,Tue Jun 13 2023 21:45:02,3714.4857,string,4194304
206,Tue Jun 13 2023 21:45:31,2436.7996,string,4194304
213,Tue Jun 13 2023 21:46:30,2219.4412,string,4194304
220,Tue Jun 13 2023 21:48:36,3202.6156,string,4194304
227,Tue Jun 13 2023 21:49:43,3022.8968,string,4194304
234,Sun Jun 18 2023 22:43:07,3471.5798,string,4194304
241,Sun Jun 18 2023 22:43:42,2946.863,string,4194304
248,Sun Jun 18 2023 22:45:13,3252.1573,string,4194304
255,Sun Jun 18 2023 22:45:58,3388.0,string,4194304
262,Sun Jun 18 2023 22:46:46,3205.3874,string,4194304
269,Tue Jun 13 2023 22:16:47,2389.6368,string,4194304
276,Tue Jun 13 2023 22:17:16,2439.6576,string,4194304
283,Tue Jun 13 2023 22:18:17,2686.8193,string,4194304
290,Tue Jun 13 2023 22:20:23,2826.5897,string,4194304
297,Tue Jun 13 2023 22:21:29,3012.2717,string,4194304
304,Tue Jun 13 2023 22:27:20,3418.1781,string,4194304
311,Tue Jun 13 2023 22:27:47,2679.8133,string,4194304
318,Tue Jun 13 2023 22:28:50,2497.5165,string,4194304
325,Tue Jun 13 2023 22:30:56,2498.9146,string,4194304
332,Tue Jun 13 2023 22:32:03,2803.1656,string,4194304
339,Sun Jun 18 2023 23:01:30,2883.4933,string,4194304
346,Sun Jun 18 2023 23:02:05,2677.992,string,4194304
353,Sun Jun 18 2023 23:03:39,3096.315,string,4194304
360,Sun Jun 18 2023 23:04:23,3971.9414,string,4194304
367,Sun Jun 18 2023 23:05:09,2924.0272,string,4194304
374,Tue Jun 13 2023 21:55:34,2686.9642,string,4194304
381,Tue Jun 13 2023 21:56:05,2655.6803,string,4194304
388,Tue Jun 13 2023 21:57:10,2722.2775,string,4194304
395,Tue Jun 13 2023 21:59:12,2385.0049,string,4194304
402,Tue Jun 13 2023 22:00:17,2628.5321,string,4194304
409,Tue Jun 13 2023 22:06:09,2935.5304,string,4194304
416,Tue Jun 13 2023 22:06:39,2464.7412,string,4194304
423,Tue Jun 13 2023 22:07:45,2540.2883,string,4194304
430,Tue Jun 13 2023 22:09:50,2462.1835,string,4194304
437,Tue Jun 13 2023 22:10:54,2812.498,string,4194304
444,Sun Jun 18 2023 22:52:20,3687.2889,string,4194304
451,Sun Jun 18 2023 22:52:55,3242.7548,string,4194304
458,Sun Jun 18 2023 22:54:25,3857.1365,string,4194304
465,Sun Jun 18 2023 22:55:07,4002.0667,string,4194304
472,Sun Jun 18 2023 22:55:53,3374.5349,string,4194304
6,Tue Jun 13 2023 20:18:35,10991.225,string,16777216
13,Tue Jun 13 2023 20:31:19,9803.9386,string,16777216
20,Tue Jun 13 2023 20:54:42,9752.9082,string,16777216
27,Tue Jun 13 2023 20:59:14,10895.2057,string,16777216
34,Tue Jun 13 2023 21:00:14,8849.3804,string,16777216
41,Tue Jun 13 2023 21:12:43,9497.25,string,16777216
48,Tue Jun 13 2023 21:13:33,10387.852,string,16777216
69,Tue Jun 13 2023 21:18:20,10436.153,string,16777216
76,Tue Jun 13 2023 21:23:42,9973.7956,string,16777216
107,Sun Jun 18 2023 22:22:37,9047.4931,string,16777216
130,Sun Jun 18 2023 23:13:16,7178.8397,string,16777216
165,Tue Jun 13 2023 21:34:21,8742.0832,string,16777216
172,Tue Jun 13 2023 21:35:17,10382.7383,string,16777216
179,Tue Jun 13 2023 21:36:38,9782.8789,string,16777216
186,Tue Jun 13 2023 21:38:39,8347.546,string,16777216
193,Tue Jun 13 2023 21:39:47,7364.8014,string,16777216
200,Tue Jun 13 2023 21:45:10,7893.9172,string,16777216
207,Tue Jun 13 2023 21:45:52,9212.5315,string,16777216
221,Tue Jun 13 2023 21:49:15,7149.6484,string,16777216
235,Sun Jun 18 2023 22:43:14,6809.4776,string,16777216
270,Tue Jun 13 2023 22:16:54,6134.0792,string,16777216
284,Tue Jun 13 2023 22:18:55,6160.2747,string,16777216
305,Tue Jun 13 2023 22:27:28,7443.0199,string,16777216
340,Sun Jun 18 2023 23:01:36,5822.6906,string,16777216
347,Sun Jun 18 2023 23:02:23,5960.0825,string,16777216
375,Tue Jun 13 2023 21:55:42,8035.5122,string,16777216
396,Tue Jun 13 2023 21:59:53,7831.4939,string,16777216
410,Tue Jun 13 2023 22:06:17,8063.6517,string,16777216
445,Sun Jun 18 2023 22:52:27,6276.0536,string,16777216
452,Sun Jun 18 2023 22:53:17,9670.4754,string,16777216
